,year,continent,country,income,life_exp,population
11607,1968,asia,Israel,9634,70.6,2711300
11608,1968,asia,Lao,1323,44.15,2556852
11609,1968,africa,Mali,834,33.07,5780835
11610,1968,asia,Kyrgyz Republic,3249,59.58,2817335
11611,1968,europe,Finland,13726,69.82,4594024
11612,1968,africa,Kenya,2064,52.57,10502245
11613,1968,africa,Reunion,,61.74,436690
11614,1968,africa,Sao Tome and Principe,2031,55.6,70046
11615,1968,europe,Italy,14929,70.85,52851203
11616,1968,europe,West Germany,,,59145122
11617,1968,asia,Marshall Islands,2074,,18961
11618,1968,americas,Mexico,8183,60.91,48894019
11619,1968,europe,Montenegro,8882,68.78,524844
11620,1968,asia,Iran,8816,50.98,27032943
11621,1968,europe,Ireland,10722,71.67,2900184
11622,1968,asia,Indonesia,1741,51.27,108821564
11623,1968,europe,Moldova,4868,65.03,3495137
11624,1968,asia,India,1095,47.21,529967317
11625,1968,europe,Iceland,13752,74.12,199669
11626,1968,europe,Hungary,12612,69.38,10289943
11627,1968,asia,Nauru,44213,,6237
11628,1968,africa,Guinea-Bissau,1659,45.09,685476
11629,1968,africa,Guinea,940,37.37,4097191
11630,1968,europe,Ukraine,7320,71.33,46409002
11631,1968,americas,Guatemala,4320,51.93,5311615
11632,1968,asia,Sri Lanka,1961,63.7,11937611
11633,1968,americas,Grenada,2539,63.91,94868
11634,1968,europe,Latvia,7190,70.56,2336322
11635,1968,africa,Cape Verde,930,52.32,257509
11636,1968,asia,"Micronesia, Fed. Sts.",1670,59.73,58403
11637,1968,americas,Haiti,1902,46.33,4534234
11638,1968,africa,Comoros,1494,47.58,220575
11639,1968,asia,United Arab Emirates,29634,59.54,183194
11640,1968,europe,Bulgaria,7296,71.3,8399919
11641,1968,americas,Bolivia,3510,46.69,4324064
11642,1968,asia,Kazakhstan,11059,62.53,12682931
11643,1968,africa,Equatorial Guinea,1296,40.48,301353
11644,1968,africa,Cameroon,2084,47.79,6208282
11645,1968,africa,Benin,1204,42.69,2791590
11646,1968,americas,Falkland Is (Malvinas),,,2026
11647,1968,americas,Bermuda,30060,,51147
11648,1968,asia,Brunei,71861,66.54,117950
11649,1968,africa,Botswana,1347,53.23,652843
11650,1968,americas,Cayman Islands,22315,,8631
11651,1968,europe,Denmark,20482,73.27,4866068
11652,1968,europe,Cyprus,7702,72.19,598493
11653,1968,americas,Belize,2362,64.67,116061
11654,1968,europe,Serbia,8948,67.51,7998002
11655,1968,africa,Sudan,2093,53.36,9639840
11656,1968,europe,Serbia excluding Kosovo,,,6792148
11657,1968,americas,St. Kitts and Nevis,4188,,46402
11658,1968,americas,Jamaica,6734,69.99,1825633
11659,1968,asia,Papua New Guinea,1545,44.74,2403595
11660,1968,europe,Croatia,10267,67.87,4389320
11661,1968,europe,Albania,3475,67.32,2049151
11662,1968,africa,Nigeria,2610,33.47,53505978
11663,1968,europe,Greenland,8932,64.45,43097
11664,1968,europe,USSR,,,237983435
11665,1968,europe,Holy See,,,712
11666,1968,europe,Georgia,4505,66.6,4593305
11667,1968,africa,Gambia,1575,41.3,425510
11668,1968,americas,Brazil,5215,58.91,90557064
11669,1968,africa,Egypt,2460,51.97,33377259
11670,1968,europe,Lithuania,12613,71.68,3070690
11671,1968,europe,Armenia,3300,70.67,2401140
11672,1968,americas,Barbados,7705,65.5,237199
11673,1968,americas,St. Vincent and the Grenadines,2749,64.04,88613
11674,1968,americas,Bahamas,21975,64.14,158627
11675,1968,asia,Bahrain,28802,61.29,200653
11676,1968,europe,Russia,13902,69.17,128836021
11677,1968,europe,Greece,10458,70.59,8565665
11678,1968,asia,Kuwait,44047,67.8,634897
11679,1968,americas,Guyana,3593,60.43,686146
11680,1968,asia,Saudi Arabia,29819,53.51,5387486
11681,1968,europe,Kosovo,,,1436878
11682,1968,europe,San Marino,20919,,18589
11683,1968,africa,Angola,5093,40.39,6523791
11684,1968,americas,Canada,18900,72.23,20751373
11685,1968,africa,Libya,60948,56.69,1958914
11686,1968,europe,Norway,21022,74.07,3815637
11687,1968,africa,Gabon,3423,43.9,565873
11688,1968,americas,Antigua and Barbuda,5528,66.41,64655
11689,1968,europe,Bosnia and Herzegovina,2229,68.14,3675452
11690,1968,europe,Andorra,28422,,21890
11691,1968,europe,Austria,15814,70.25,7439579
11692,1968,africa,Chad,1281,44.54,3499352
11693,1968,asia,"Macao, China",13016,68.45,233004
11694,1968,asia,Mongolia,1584,55.43,1207104
11695,1968,europe,Azerbaijan,6778,64.75,4960235
11696,1968,asia,Jordan,4994,59.66,1498309
11697,1968,africa,Madagascar,2398,46.6,6234465
11698,1968,europe,Akrotiri and Dhekelia,,,12101
11699,1968,asia,Australia,18261,70.7,12265087
11700,1968,asia,Palau,24868,,11205
11701,1968,asia,Bangladesh,1202,47.83,61579473
11702,1968,africa,Djibouti,3676,50.23,140462
11703,1968,europe,Belgium,16816,70.55,9565595
11704,1968,africa,Central African Republic,1297,41.84,1755344
11705,1968,africa,Togo,1827,46.41,1945780
11706,1968,americas,Chile,7231,60.61,9188822
11707,1968,asia,Iraq,7852,55.24,9260682
11708,1968,asia,China,669,57.87,782008729
11709,1968,asia,Pakistan,1577,52.95,55042397
11710,1968,asia,Wallis et Futuna,,,9023
11711,1968,africa,"Congo, Dem. Rep.",2062,47.14,18913203
11712,1968,africa,Sierra Leone,1526,41.08,2596568
11713,1968,americas,Turks and Caicos Islands,2771,,5559
11714,1968,asia,Afghanistan,1187,36.17,10604346
11715,1968,asia,Cook Is,,,20586
11716,1968,africa,Liberia,1399,38.91,1346491
11717,1968,americas,Aruba,6075,68.44,58386
11718,1968,americas,Anguilla,,,6283
11719,1968,americas,El Salvador,4882,56.84,3477742
11720,1968,africa,"Congo, Rep.",2825,52.21,1287516
11721,1968,americas,Colombia,4021,62.03,20905059
11722,1968,africa,Cote d'Ivoire,3565,43.7,4834279
11723,1968,europe,Germany,19254,70.64,77841435
11724,1968,africa,Ethiopia,800,41.38,26946079
11725,1968,africa,Lesotho,748,49.24,991491
11726,1968,americas,Cuba,9626,68.78,8413327
11727,1968,africa,Algeria,6319,51.49,13744387
11728,1968,africa,Senegal,2127,38.9,4013539
11729,1968,americas,Paraguay,3339,68.63,2350901
11730,1968,americas,Argentina,9003,66.47,23261278
11731,1968,africa,Ghana,2177,49.46,8221020
11732,1968,asia,"Hong Kong, China",7363,71.15,3726705
11733,1968,asia,Vanuatu,1635,50.56,80673
11734,1968,europe,Czech Republic,14467,70.11,9808040
11735,1968,africa,Niger,1432,37.88,4263745
11736,1968,europe,France,16321,71.66,50127143
11737,1968,americas,Dominica,2628,,69040
11738,1968,asia,Kiribati,2961,49.02,49388
11739,1968,americas,Ecuador,5364,58.32,5730906
11740,1968,asia,Tonga,1681,63.93,81097
11741,1968,africa,Eritrea,1068,42.1,1718525
11742,1968,europe,Estonia,9066,70.7,1333176
11743,1968,asia,New Caledonia,,61.33,98609
11744,1968,asia,Christmas Island,,,1013
11745,1968,europe,Liechtenstein,,,20236
11746,1968,europe,Channel Islands,,71.62,118726
11747,1968,asia,Fiji,3953,58.89,498892
11748,1968,africa,Malawi,477,40.73,4370650
11749,1968,asia,New Zealand,18082,71.2,2736827
11750,1968,africa,Burundi,645,42.52,3316233
11751,1968,asia,Norfolk Island,,,1780
11752,1968,europe,Poland,8473,70.33,32146054
11753,1968,europe,Portugal,9056,66.88,8739080
11754,1968,americas,Puerto Rico,13095,70.7,2656298
11755,1968,asia,Qatar,99995,66.64,93201
11756,1968,africa,Somalia,1190,42.08,3313786
11757,1968,europe,Romania,9193,68.01,20055921
11758,1968,asia,Samoa,3663,56.15,137506
11759,1968,asia,Northern Mariana Islands,,,12257
11760,1968,americas,British Virgin Islands,,,9424
11761,1968,asia,Niue,,,5237
11762,1968,asia,Singapore,8209,66.84,1996866
11763,1968,europe,Slovak Republic,10570,70.6,4476824
11764,1968,europe,Slovenia,10911,69.17,1651094
11765,1968,asia,Solomon Islands,1270,55.16,149921
11766,1968,africa,South Africa,9849,52.04,21622590
11767,1968,americas,Venezuela,14764,64.77,10881995
11768,1968,asia,South Korea,1774,59.44,30905365
11769,1968,africa,South Sudan,2301,39.15,3484537
11770,1968,europe,Spain,10767,71.68,33265172
11771,1968,americas,St. Lucia,2979,61.45,101179
11772,1968,americas,Suriname,8390,63.89,359733
11773,1968,africa,Zambia,4423,52.64,3912085
11774,1968,africa,Swaziland,3092,47.67,422140
11775,1968,europe,Sweden,20401,73.99,7942322
11776,1968,asia,Syria,2598,57.83,5935860
11777,1968,asia,Taiwan,4461,67.62,13962000
11778,1968,asia,Tajikistan,4398,60.77,2750894
11779,1968,africa,Tanzania,1360,48.62,12787489
11780,1968,asia,Thailand,2145,58.96,34790945
11781,1968,asia,Vietnam,1002,60.45,41195835
11782,1968,asia,Timor-Leste,704,43.96,579807
11783,1968,americas,Trinidad and Tobago,10669,65.5,931468
11784,1968,africa,Tunisia,2831,50.56,4842167
11785,1968,europe,Turkey,6295,53.21,33256432
11786,1968,asia,Turkmenistan,9355,58.42,2071789
11787,1968,asia,Tuvalu,1691,,7133
11788,1968,africa,Uganda,1012,50.05,8872920
11789,1968,americas,Uruguay,7324,68.82,2774774
11790,1968,asia,Yemen,1544,39.87,5971407
11791,1968,africa,Zimbabwe,1639,56.43,4851431
11792,1968,africa,Mayotte,,61.07,34251
11793,1968,asia,French Polynesia,,59.45,103386
11794,1968,americas,Guadeloupe,,63.91,312783
11795,1968,asia,Guam,,65.18,80217
11796,1968,africa,Western Sahara,,41.32,69476
11797,1968,asia,North Yemen (former),,,4814757
11798,1968,asia,United Korea (former),,,43862159
11799,1968,europe,Åland,,,20729
11800,1968,asia,American Samoa,,,25885
11801,1968,asia,Cocos Island,,,413
11802,1968,europe,Czechoslovakia,,,14322641
11803,1968,africa,Eritrea and Ethiopia,,,30308330
11804,1968,europe,Faeroe Islands,,,38200
11805,1968,europe,Gibraltar,,,27694
11806,1968,europe,Guernsey,,,52099
11807,1968,europe,Isle of Man,,,53254
11808,1968,europe,Jersey,,,68070
11809,1968,americas,Montserrat,,,11695
11810,1968,asia,Pitcairn,,,95
11811,1968,europe,Serbia and Montenegro,,,8544687
11812,1968,americas,St. Barthélemy,,,2371
11813,1968,americas,St. Martin,,,20471
11814,1968,americas,St.-Pierre-et-Miquelon,,,5287
11815,1968,europe,Svalbard,,,2164
11816,1968,asia,Tokelau,,,1734
11817,1967,asia,Philippines,2992,61.26,32826599
11818,1967,americas,Peru,6733,53.03,12282082
11819,1967,americas,Honduras,2805,52.68,2486414
11820,1967,americas,Panama,5634,65.18,1393799
11821,1967,asia,Lebanon,10320,64.76,2174845
11822,1967,europe,Iceland,14734,73.9,197401
11823,1967,asia,Sri Lanka,1870,63.17,11657660
11824,1967,africa,Nigeria,2666,38.31,52341834
11825,1967,africa,Seychelles,6051,63.43,48914
11826,1967,americas,Nicaragua,6097,56.6,2189882
11827,1967,asia,New Zealand,18309,71.54,2702676
11828,1967,africa,South Africa,9720,51.68,21045785
11829,1967,asia,Palestine,1210,55.7,1165054
11830,1967,europe,Netherlands,16824,73.79,12556839
11831,1967,asia,Nauru,38908,,6103
11832,1967,africa,Mozambique,573,42.21,8565674
11833,1967,africa,Morocco,2198,53,14950803
11834,1967,europe,Norway,20686,74.18,3784868
11835,1967,asia,Uzbekistan,2952,62.43,10917446
11836,1967,asia,Marshall Islands,2026,,18388
11837,1967,africa,Mauritius,3247,62.85,784780
11838,1967,europe,Malta,3541,70.67,321508
11839,1967,americas,French Guiana,,63.8,42443
11840,1967,europe,Jersey,,,67547
11841,1967,americas,Antigua and Barbuda,5393,66.03,63360
11842,1967,asia,Malaysia,3552,63.7,10046172
11843,1967,americas,Dominican Republic,2859,58.75,4125109
11844,1967,africa,Malawi,496,40.36,4262005
11845,1967,africa,Madagascar,2293,46.01,6073526
11846,1967,americas,Costa Rica,5094,65.85,1694710
11847,1967,asia,Nepal,1020,43.05,11316826
11848,1967,americas,Dominica,2599,,67686
11849,1967,europe,Luxembourg,25163,69.59,334227
11850,1967,africa,Mali,821,32.41,5706199
11851,1967,asia,Lao,1312,43.89,2496920
11852,1967,asia,Kyrgyz Republic,3186,59.19,2736076
11853,1967,europe,East Germany,,,17268595
11854,1967,asia,Kuwait,39772,67.2,579007
11855,1967,africa,Zimbabwe,1926,56.04,4700041
11856,1967,africa,Mauritania,2592,48.26,1052286
11857,1967,africa,Kenya,2133,51.96,10154484
11858,1967,africa,Reunion,,61.06,420988
11859,1967,africa,Sudan,2022,52.9,9337657
11860,1967,americas,Jamaica,6522,69.58,1803064
11861,1967,europe,Croatia,10141,67.52,4370856
11862,1967,europe,Armenia,3151,70.22,2339124
11863,1967,europe,Italy,13997,71.03,52488486
11864,1967,europe,Ireland,9933,71.95,2884783
11865,1967,asia,Iran,7862,50.3,26318119
11866,1967,americas,Puerto Rico,12616,70.36,2634359
11867,1967,asia,Indonesia,1602,50.54,105907403
11868,1967,americas,Virgin Islands (U.S.),,66.44,55919
11869,1967,asia,India,1096,46.49,518889779
11870,1967,asia,Cocos Island,,,407
11871,1967,asia,Guam,,64.72,78404
11872,1967,americas,Paraguay,3315,68.37,2289582
11873,1967,africa,Ethiopia,777,41.09,26281208
11874,1967,americas,Guyana,3618,60.25,675871
11875,1967,americas,Martinique,,64.39,318504
11876,1967,africa,Guinea-Bissau,1639,44.86,673462
11877,1967,asia,North Korea,1646,55.97,13222694
11878,1967,europe,USSR,,,235629796
11879,1967,africa,Sierra Leone,1419,40.18,2553529
11880,1967,asia,"Micronesia, Fed. Sts.",1637,59.36,56319
11881,1967,africa,Namibia,6165,51.17,718685
11882,1967,americas,Grenada,2481,63.54,94961
11883,1967,africa,Niger,1448,37.73,4144395
11884,1967,americas,Canada,18240,72.07,20401082
11885,1967,africa,Cameroon,1992,47.22,6058539
11886,1967,americas,Barbados,7223,65.08,236621
11887,1967,africa,Botswana,1240,52.77,633154
11888,1967,africa,Comoros,1530,47.1,215897
11889,1967,asia,Cook Is,,,19977
11890,1967,europe,Monaco,23170,,23292
11891,1967,asia,Brunei,70751,66.12,112494
11892,1967,asia,Turkmenistan,8916,58.02,2011763
11893,1967,europe,Slovak Republic,10134,71.07,4448550
11894,1967,europe,Bulgaria,7216,70.47,8343387
11895,1967,europe,Bosnia and Herzegovina,2227,67.47,3632669
11896,1967,americas,Guatemala,4044,51.16,5160609
11897,1967,americas,St. Vincent and the Grenadines,2611,63.58,87736
11898,1967,europe,"Macedonia, FYR",5347,65.08,1644943
11899,1967,europe,Guernsey,,,51468
11900,1967,africa,Burkina Faso,781,38.8,5343019
11901,1967,americas,El Salvador,4906,56.41,3383701
11902,1967,africa,Burundi,665,42.37,3234023
11903,1967,europe,Holy See,,,766
11904,1967,africa,Lesotho,767,49.09,971512
11905,1967,asia,Papua New Guinea,1512,43.92,2344977
11906,1967,africa,Equatorial Guinea,1268,40.13,293440
11907,1967,asia,Oman,8890,50.8,660119
11908,1967,europe,Moldova,4646,64.78,3444850
11909,1967,americas,Bermuda,29965,,50558
11910,1967,europe,Greenland,8457,64.08,41361
11911,1967,asia,Mongolia,1532,54.8,1173191
11912,1967,africa,Guinea,929,37.16,4023486
11913,1967,americas,Belize,2248,64.11,112692
11914,1967,africa,Cape Verde,923,51.75,248747
11915,1967,africa,Togo,1788,45.75,1855442
11916,1967,africa,Djibouti,3701,49.53,131397
11917,1967,asia,Maldives,1310,44.49,107538
11918,1967,asia,Wallis et Futuna,,,9135
11919,1967,americas,Argentina,8782,66.26,22932203
11920,1967,africa,Sao Tome and Principe,1949,55.03,67873
11921,1967,asia,Kiribati,2877,48.63,48437
11922,1967,asia,Pakistan,1513,52.34,53590929
11923,1967,americas,Turks and Caicos Islands,2716,,5590
11924,1967,europe,Latvia,6859,70.94,2314500
11925,1967,asia,Japan,8454,71.41,100820021
11926,1967,europe,Denmark,19775,73.06,4831752
11927,1967,europe,Czech Republic,13864,70.55,9817192
11928,1967,africa,Angola,5253,39.84,6414995
11929,1967,europe,Serbia,8867,67.05,7942640
11930,1967,asia,Norfolk Island,,,1775
11931,1967,asia,American Samoa,,,25116
11932,1967,asia,Israel,8535,70.39,2652697
11933,1967,africa,Central African Republic,1315,41.15,1718603
11934,1967,asia,United Korea (former),,,42748009
11935,1967,asia,Afghanistan,1173,35.66,10372630
11936,1967,europe,Lithuania,12024,71.99,3037440
11937,1967,americas,Colombia,3893,61.6,20311371
11938,1967,europe,France,15759,71.67,49791935
11939,1967,europe,Albania,3359,67.11,1998693
11940,1967,europe,San Marino,19862,,18229
11941,1967,asia,Bahrain,27726,60.29,196063
11942,1967,asia,Kazakhstan,10546,62.12,12455711
11943,1967,europe,Andorra,26291,,20758
11944,1967,asia,Vanuatu,1614,50.01,78522
11945,1967,europe,Hungary,12475,69.55,10248860
11946,1967,americas,Mexico,7795,60.53,47429812
11947,1967,africa,Chad,1315,43.98,3434811
11948,1967,americas,St. Kitts and Nevis,4139,,47380
11949,1967,europe,West Germany,,,58594656
11950,1967,asia,Cambodia,1647,44,6685321
11951,1967,europe,Austria,15228,70.1,7397171
11952,1967,africa,Benin,1189,42.09,2735307
11953,1967,europe,Azerbaijan,6458,64.35,4843870
11954,1967,europe,Greece,9822,70.34,8524555
11955,1967,asia,Bangladesh,1122,48.37,59620669
11956,1967,asia,Australia,17570,71.07,11949357
11957,1967,africa,Eritrea,1039,41.66,1674204
11958,1967,americas,Brazil,4888,58.49,88191378
11959,1967,asia,Iraq,6898,54.42,8947404
11960,1967,europe,Russia,13256,69.21,128164764
11961,1967,europe,Cyprus,7400,71.92,591308
11962,1967,asia,China,719,56.9,760771063
11963,1967,asia,"Macao, China",12148,68.06,223420
11964,1967,africa,"Congo, Dem. Rep.",1999,46.66,18378214
11965,1967,asia,Palau,23517,,11080
11966,1967,americas,Chile,7114,60.07,8997325
11967,1967,africa,Liberia,1386,38.33,1313941
11968,1967,asia,United Arab Emirates,24652,58.7,170283
11969,1967,asia,Bhutan,1031,39.94,270622
11970,1967,americas,Aruba,5927,68.1,58055
11971,1967,africa,"Congo, Rep.",2642,51.84,1251703
11972,1967,europe,Belgium,16225,70.86,9529042
11973,1967,europe,Finland,13477,69.86,4588656
11974,1967,americas,Haiti,1869,45.9,4445530
11975,1967,europe,Germany,18311,70.99,77352662
11976,1967,africa,Cote d'Ivoire,3261,42.93,4656353
11977,1967,americas,Cuba,10372,68.2,8263546
11978,1967,africa,Algeria,5811,51.05,13354197
11979,1967,asia,Jordan,5711,58.9,1377465
11980,1967,europe,Montenegro,8756,68.19,530229
11981,1967,asia,Christmas Island,,,985
11982,1967,americas,Bolivia,3312,46.34,4237125
11983,1967,europe,Estonia,8647,71.08,1319245
11984,1967,americas,Cayman Islands,21349,,8521
11985,1967,asia,"Hong Kong, China",7278,70.77,3648033
11986,1967,africa,Ghana,2208,49.14,8057444
11987,1967,americas,Ecuador,5226,57.89,5566057
11988,1967,africa,Egypt,2377,51.65,32534021
11989,1967,americas,Bahamas,21048,63.91,152609
11990,1967,africa,Libya,47050,55.45,1878877
11991,1967,asia,Myanmar,1306,48.31,24524548
11992,1967,asia,Fiji,3744,58.52,487913
11993,1967,europe,Belarus,4866,72.78,8734042
11994,1967,africa,Gabon,3219,43.06,553823
11995,1967,africa,Gambia,1602,40.36,416339
11996,1967,europe,Georgia,4347,66.26,4521709
11997,1967,europe,Poland,8044,69.69,31898318
11998,1967,europe,Portugal,8324,66.57,8802562
11999,1967,africa,Somalia,1196,41.61,3228495
12000,1967,asia,Qatar,79381,65.95,86295
12001,1967,europe,Romania,9190,67.95,19810585
12002,1967,africa,Rwanda,572,45.07,3418317
12003,1967,americas,Venezuela,14225,64.22,10528054
12004,1967,europe,Channel Islands,,71.51,117474
12005,1967,asia,Samoa,3621,55.57,134193
12006,1967,africa,Senegal,2054,38.74,3899237
12007,1967,asia,Saudi Arabia,25752,52.55,5194846
12008,1967,asia,Niue,,,5208
12009,1967,asia,Singapore,7331,66.63,1958726
12010,1967,europe,Slovenia,10773,69.14,1643700
12011,1967,asia,Solomon Islands,1251,54.58,145351
12012,1967,asia,South Korea,1621,58.54,30249456
12013,1967,africa,South Sudan,2218,38.6,3407800
12014,1967,europe,Spain,10252,71.39,32926306
12015,1967,americas,St. Lucia,2858,61,99527
12016,1967,asia,Tuvalu,1675,,7040
12017,1967,europe,Kosovo,,,1424735
12018,1967,americas,Suriname,8199,63.49,350751
12019,1967,africa,Swaziland,3324,47.2,411352
12020,1967,europe,Sweden,19709,74.12,7875907
12021,1967,europe,Switzerland,32566,72.8,5991679
12022,1967,asia,Syria,2580,57.12,5740710
12023,1967,asia,Taiwan,4146,67.52,13649000
12024,1967,asia,Tajikistan,4200,60.34,2662230
12025,1967,africa,Tanzania,1326,48.19,12406040
12026,1967,asia,Thailand,2044,58.56,33778504
12027,1967,asia,Timor-Leste,703,43.02,569031
12028,1967,asia,Tonga,1663,63.61,79052
12029,1967,americas,Trinidad and Tobago,10152,65.41,925909
12030,1967,africa,Tunisia,2615,49.42,4737627
12031,1967,europe,Turkey,6020,52.48,32477961
12032,1967,asia,Yemen,1530,39.01,5858638
12033,1967,africa,Uganda,1015,49.58,8580676
12034,1967,europe,Ukraine,6982,71.25,46060452
12035,1967,europe,United Kingdom,15777,72.06,54928528
12036,1967,americas,United States,22803,70.76,203981928
12037,1967,americas,Uruguay,7315,68.8,2750093
12038,1967,americas,Falkland Is (Malvinas),,,2036
12039,1967,asia,Vietnam,1047,61.06,40074699
