LIMIT_BAL_US,SEX,EDUCATION,MARRIAGE,AGE,PAY_SCORE_AVG,BILL_AVG_US,PAY_AMT_AVG_US,PAY_TO_BILL,CREDIT_UTILIZATION,DEFAULT_PAYMENT_NEXT_MO
725.7142857,2,2,2,21,1.00,349.7519524,113.6226667,0.32,1.05015,1
6894.285714,2,1,1,39,0.67,5758.065095,393.6455714,0.07,0.9024315789,1
9071.428571,1,1,1,46,-0.67,129.5339524,96.08457143,0.74,0.021516,0
13788.57143,1,1,1,32,0.00,1433.775571,299.4539048,0.21,0.1404447368,0
11974.28571,2,2,2,28,0.00,9317.137286,339.2049048,0.04,0.7752545455,0
1814.285714,2,2,2,31,0.00,1012.437952,78.59485714,0.08,0.91722,0
5080,2,1,2,31,1.00,1560.449,63.3427619,0.04,0.2951,0
725.7142857,2,2,2,50,1.83,208.4916667,29.40352381,0.14,0.25325,1
2540,2,1,2,28,0.00,1769.757095,78.66742857,0.04,0.767,0
5805.714286,2,1,2,31,0.00,5372.529381,206.326619,0.04,1.00526875,0
8708.571429,2,2,1,34,-2.00,37.31380952,0,0.00,0.02570833333,0
10885.71429,2,1,2,27,-2.00,49.59652381,42.64780952,0.86,0.01034,0
2540,1,2,2,28,0.33,997.8329524,64.70952381,0.06,0.3501428571,0
1088.571429,2,2,1,28,0.33,585.8449524,63.5,0.11,0.3897333333,1
14151.42857,2,1,2,32,0.00,928.2550952,72.57142857,0.08,0.05643076923,0
725.7142857,2,2,2,40,0.00,304.292,25.66609524,0.08,0.33445,0
11974.28571,2,1,1,44,0.00,7118.543524,263.7910952,0.04,0.7104454545,0
15240,2,1,2,29,-2.00,116.9246667,140.1838095,1.20,0.01049047619,0
7257.142857,1,1,1,63,-1.00,11.46628571,11.46628571,1.00,0.00158,0
2540,1,2,2,29,0.83,1710.581143,170.8694286,0.10,0.8823142857,1
6531.428571,2,2,1,40,-1.00,134.2329524,6.047619048,0.05,0.1157277778,0
9434.285714,2,3,3,55,0.00,6687.46319,264.0571905,0.04,0.7132346154,0
2902.857143,2,3,2,25,-1.00,71.5312381,70.46080952,0.99,0.0071375,0
9071.428571,2,1,2,32,-1.00,6.894285714,6.682619048,0.97,0.00066,0
5080,1,1,2,29,0.00,4322.408714,144.7195238,0.03,0.9836285714,0
1451.428571,2,2,2,24,1.17,1375.712381,44.82495238,0.03,0.92225,1
1814.285714,2,2,1,36,-0.50,336.2839048,149.7209048,0.45,0.54866,0
7620,2,2,1,37,0.00,4925.126524,278.2811905,0.06,0.7738952381,0
6531.428571,2,2,1,33,-0.17,979.7989524,226.4047143,0.23,0.1710055556,0
1814.285714,1,2,2,45,0.00,1203.089143,60.52457143,0.05,0.9218,0
11611.42857,2,2,2,54,0.00,4150.196714,232.8333333,0.06,0.48824375,0
8345.714286,1,1,1,41,-1.50,114.9652381,58.35952381,0.51,0.04069565217,0
5805.714286,2,2,1,40,-1.00,29.31280952,25.25485714,0.86,0.00419375,0
3991.428571,1,2,2,25,0.00,2986.919048,114.1185714,0.04,0.9032090909,0
9071.428571,2,3,1,39,0.00,821.1517619,102.8095238,0.13,0.073504,0
725.7142857,2,5,2,37,0.00,307.7512381,78.98190476,0.26,0.33625,0
6168.571429,2,1,2,28,0.00,533.3153333,43.2102381,0.08,0.07249411765,0
5080,1,3,1,32,0.00,3738.813476,170.5791429,0.05,1.003257143,0
2177.142857,2,2,1,42,1.00,2122.623571,89.1237619,0.04,0.9361,1
725.7142857,1,1,2,24,-1.33,66.72338095,4.535714286,0.07,0.51415,1
2902.857143,1,2,1,53,0.00,1906.723571,70.12819048,0.04,0.83105,0
2177.142857,1,3,2,34,0.33,2140.60919,81.77590476,0.04,0.9750166667,0
7620,2,5,1,35,-0.83,654.4128571,15.494,0.02,0.4000857143,0
11611.42857,1,2,2,27,0.00,8637.765905,264.922,0.03,0.997090625,0
1814.285714,2,3,1,55,0.00,925.2191905,40.45252381,0.04,0.74468,0
362.8571429,1,2,3,37,-0.50,160.4433333,47.1472381,0.29,0.8634,0
1814.285714,1,2,2,51,0.00,1238.231857,39.63609524,0.03,0.97452,1
5080,2,2,1,33,0.00,4738.811476,168.2145238,0.04,0.9506714286,0
1814.285714,2,2,1,38,-1.00,24.37795238,24.71057143,1.01,0.01176,0
2902.857143,1,2,1,36,2.83,17.23571429,6.047619048,0.35,0.0075,1
10885.71429,2,1,1,36,0.00,9253.22,340.6744762,0.04,0.9096633333,0
18868.57143,2,1,2,33,0.00,11652.11695,899.8857143,0.08,0.9332653846,1
7257.142857,2,2,3,57,0.00,3054.029476,168.1238095,0.06,0.398805,0
7257.142857,2,2,1,35,-0.83,104.7145238,135.9081429,1.30,0,0
2177.142857,2,2,1,44,0.00,1273.937,99.99133333,0.08,0.9495,0
6531.428571,2,2,1,42,0.33,3934.768429,181.4285714,0.05,0.5691611111,0
4354.285714,2,2,2,24,0.00,1174.078714,90.71428571,0.08,0.2693083333,0
1814.285714,1,2,1,47,0.00,1790.222238,73.90190476,0.04,0.98064,0
725.7142857,1,1,2,33,0.00,691.4121905,22.03147619,0.03,0.87965,0
362.8571429,1,2,2,27,0.33,381.6531429,36.18290476,0.09,1.6944,1
18868.57143,1,1,2,34,0.00,437.8113333,290.8904762,0.66,0.0184,0
18142.85714,2,1,1,33,-1.50,13560.06214,13995.10971,1.03,0.00025,0
1814.285714,1,2,2,24,0.00,881.301381,33.26795238,0.04,1.00488,0
7257.142857,2,2,1,29,0.00,1570.016333,534.2164286,0.34,0.30759,0
13062.85714,2,1,2,36,-0.67,89.68619048,91.00457143,1.01,-0.00002222222222,0
14514.28571,2,1,1,48,-1.00,523.0948571,660.9261429,1.26,0.0147,0
3265.714286,1,2,2,30,-0.67,16.37695238,14.46590476,0.88,0.004111111111,0
3265.714286,2,2,2,29,0.00,121.8111429,69.977,0.57,0.01018888889,0
7257.142857,2,1,2,29,0.33,2156.834952,342.851619,0.16,0.305495,0
5442.857143,2,1,1,38,-1.00,279.2790476,295.480619,1.06,0.0007333333333,1
12700,1,2,2,31,0.00,10729.00838,358.6238095,0.03,1.029562857,0
18142.85714,1,2,1,31,0.00,9951.218048,378.4539524,0.04,0.757772,0
5805.714286,2,2,2,24,0.00,3784.430667,1073.676143,0.28,0.0814875,0
2902.857143,1,1,2,35,0.00,2036.142619,122.6759524,0.06,0.6508125,0
4717.142857,1,2,2,38,-1.33,806.752381,0,0.00,1.026153846,0
3628.571429,2,3,2,31,-0.33,1435.015333,47.82457143,0.03,0.8503,0
2902.857143,1,2,1,46,0.33,1123.181952,127.429381,0.11,0.3846625,0
1814.285714,2,2,2,24,0.33,619.3608571,131.9167143,0.21,0.36402,0
2902.857143,2,1,1,50,-1.50,0,0,1.00,0,0
7257.142857,1,1,2,27,-1.17,518.1841905,537.3067619,1.04,0,0
11974.28571,2,2,2,28,0.00,1480.009619,59.87142857,0.04,0.1140515152,0
1814.285714,2,1,2,26,0.67,503.1558571,63.5,0.13,0.21244,1
2902.857143,2,2,2,23,-1.67,-7.462761905,0,0.00,0.0038625,1
9797.142857,2,2,1,33,-0.83,267.4982857,169.0249048,0.63,0.04255185185,0
1088.571429,2,3,1,60,0.33,462.9210476,39.91428571,0.09,0.3858333333,0
18142.85714,1,2,2,30,-1.00,51.10842857,52.52357143,1.03,0.001738,0
2177.142857,2,1,2,26,-0.33,251.1757619,203.2181429,0.81,0.05728333333,0
725.7142857,2,2,1,34,1.00,643.4666667,32.05238095,0.05,0.85755,0
6531.428571,2,2,2,28,-1.50,0,0,1.00,0,0
1088.571429,2,2,1,38,-1.33,22.11009524,0,0.00,0.1218666667,0
7257.142857,1,1,1,45,-1.00,32.67528571,29.18580952,0.89,0.002885,0
11611.42857,2,1,2,32,-2.00,154.4924762,146.4430952,0.95,0.0122375,0
7620,2,3,1,28,0.00,1474.82681,72.57142857,0.05,0.1790857143,0
7257.142857,2,1,2,30,-1.00,46.02842857,47.31657143,1.03,0.003325,0
6168.571429,1,2,2,41,-1.67,188.9336667,173.7964762,0.92,0.03632352941,0
1814.285714,1,3,1,42,0.00,1066.068238,35.57814286,0.03,0.95676,0
725.7142857,2,2,3,52,0.33,383.0622381,31.44761905,0.08,0.4293,0
725.7142857,2,2,1,22,0.00,714.2419524,37.4952381,0.05,0.92375,0
21045.71429,2,1,1,31,0.00,17822.44824,702.0015714,0.04,0.8358586207,0
2902.857143,2,3,2,25,0.00,2552.439952,84.12238095,0.03,1.00015,0
1814.285714,2,1,1,38,-0.67,279.4846667,65.06028571,0.23,0.39852,1
1088.571429,1,2,2,31,0.00,1340.847857,34.28395238,0.03,0.8929333333,0
1814.285714,2,2,1,31,0.00,991.3861905,51.70714286,0.05,0.91228,1
725.7142857,1,3,2,25,3.33,59.87142857,0,0.00,0.0825,1
3628.571429,2,2,1,41,0.33,2714.72781,122.7666667,0.05,0.71978,0
2902.857143,1,3,2,48,0.00,1982.548619,69.68671429,0.04,1.000025,0
1451.428571,2,3,1,48,0.50,20.13857143,16.87285714,0.84,0.0195,0
2902.857143,2,3,1,27,0.83,2220.105143,61.86109524,0.03,0.98885,0
362.8571429,1,3,2,31,0.33,343.5108095,43.86942857,0.13,1.0119,0
7257.142857,2,1,1,41,-0.67,570.4174762,393.4520476,0.69,0.052645,0
1814.285714,2,2,0,28,0.50,1741.551,63.28228571,0.04,1.02136,0
5080,2,3,2,23,0.00,2675.436429,102.1442857,0.04,0.7174857143,0
12337.14286,2,1,1,34,0.00,1784.114143,617.7582381,0.35,0.2258411765,0
7982.857143,1,1,2,28,1.33,5984.657286,276.5515714,0.05,0.9324090909,1
2902.857143,2,1,2,23,1.17,2283.895429,55.499,0.02,1.0057625,1
725.7142857,1,3,2,24,0.33,520.6758095,37.28357143,0.07,0.6094,1
18142.85714,1,1,1,36,-1.00,445.0684762,296.2728571,0.67,0.050668,0
3628.571429,2,2,1,48,0.83,101.648381,17.45342857,0.17,0.07828,0
5442.857143,1,2,1,39,-1.17,48.7982381,51.32614286,1.05,-0.00004666666667,0
13062.85714,1,2,2,27,0.00,6132.987238,174.1714286,0.03,0.445325,0
2177.142857,2,2,1,37,0.00,2087.329667,90.24861905,0.04,0.9615666667,0
18142.85714,1,1,1,34,-1.00,45.18780952,37.48314286,0.83,0.00379,0
9797.142857,2,1,2,27,-0.83,64.01404762,89.5047619,1.40,0.007466666667,0
8345.714286,2,2,2,30,0.00,2432.164905,336.1024762,0.14,0.324626087,0
5805.714286,2,2,2,33,0.00,5083.356429,188.7522381,0.04,0.87640625,0
725.7142857,1,1,2,26,0.00,595.8598095,39.06761905,0.07,0.7277,0
8345.714286,1,2,1,34,0.00,4798.422857,175.5321429,0.04,0.5734217391,0
1814.285714,2,3,2,23,0.00,992.5654762,175.7982381,0.18,0.66478,0
18142.85714,2,2,1,52,-1.00,289.8321429,248.8534762,0.86,0.015186,0
2902.857143,2,3,2,30,1.33,2778.14919,114.3,0.04,0.8895625,0
1814.285714,1,3,3,55,0.00,1044.200048,63.53628571,0.06,0.9111,1
725.7142857,1,2,2,29,0.50,689.5192857,57.83942857,0.08,1.0416,0
7257.142857,2,1,1,40,-2.00,290.9630476,363.6312381,1.25,0.032745,0
3628.571429,2,2,1,44,0.33,1519.639667,65.31428571,0.04,0.39,0
14151.42857,2,2,1,44,0.00,6495.257762,255.2095238,0.04,0.4350205128,0
16328.57143,1,2,1,44,-1.00,293.5877143,433.0276667,1.47,0.006675555556,0
362.8571429,1,3,1,40,2.00,297.6940476,24.81942857,0.08,0.7229,1
9797.142857,1,2,2,29,-0.33,475.9839048,98.75157143,0.21,0.06838888889,0
6894.285714,1,1,2,33,0.00,4362.359286,168.8132381,0.04,0.7236947368,0
1088.571429,2,1,2,30,0.00,1193.927,61.26238095,0.05,1.0917,0
13062.85714,2,1,2,28,-2.00,390.5068571,276.4487619,0.71,0.06413333333,0
1814.285714,2,2,2,28,0.00,893.239381,319.326381,0.36,0.39938,0
8708.571429,2,1,1,41,-0.17,449.9791429,172.3571429,0.38,0.0451625,0
5442.857143,1,2,2,26,0.00,3878.876333,132.8299048,0.03,0.9640933333,0
5442.857143,1,2,2,44,-1.00,874.7880952,36.28571429,0.04,0.9576666667,0
725.7142857,1,2,2,23,0.50,670.3483333,42.33333333,0.06,0.8841,0
1814.285714,1,1,2,24,-1.00,22.88419048,21.83190476,0.95,0.0078,1
1451.428571,2,2,1,38,0.00,1355.235143,69.54761905,0.05,0.962275,0
725.7142857,1,1,2,25,1.33,641.2411429,27.81904762,0.04,0.8344,1
5442.857143,2,1,2,29,-1.50,0,0,1.00,0,0
1814.285714,2,2,1,48,-0.50,162.1548095,125.9779524,0.78,0.02158,0
1814.285714,2,3,1,44,-0.67,394.5587619,472.8451905,1.20,-0.00084,1
1814.285714,1,2,2,23,-0.67,308.434619,279.5209524,0.91,0.0433,1
1814.285714,1,3,2,24,-0.33,215.4222381,24.78314286,0.12,0.14396,1
7257.142857,2,1,2,35,0.00,2662.343333,145.2154286,0.05,0.376015,0
7257.142857,1,1,2,37,2.00,6031.907333,223.7619048,0.04,0.785655,1
4354.285714,2,3,1,38,0.00,4334.927286,174.2319048,0.04,0.98115,0
3265.714286,1,2,2,28,1.00,843.963381,62.8952381,0.07,0.2108666667,1
1088.571429,2,1,2,24,-0.83,69.42666667,58.49861905,0.84,0.02613333333,0
2540,1,1,2,29,-0.33,221.8448095,151.1904762,0.68,0.03347142857,0
17780,2,2,1,52,-1.00,226.6042857,216.2568095,0.95,0.005671428571,0
1814.285714,1,3,1,39,-1.00,68.28366667,140.462,2.06,0.05044,0
11611.42857,1,2,1,55,0.00,5077.139476,181.1866667,0.04,0.735865625,0
1814.285714,2,1,2,27,1.17,510.8605238,31.84071429,0.06,0.25768,1
5080,2,1,2,25,-1.17,110.1513333,96.64095238,0.88,0.01592142857,1
18142.85714,2,2,2,49,-0.67,4918.443905,2434.432762,0.49,0.055782,0
18142.85714,1,1,1,58,-0.83,406.3879048,352.2435714,0.87,0.01457,0
1814.285714,1,1,2,34,0.00,838.1576667,39.50304762,0.05,0.97118,0
6168.571429,1,3,1,31,0.00,3409.641571,825.5,0.24,0.01801176471,0
4717.142857,2,3,1,36,1.33,963.0651905,45.28457143,0.05,0.1845923077,1
5442.857143,2,3,2,27,0.33,307.3218571,62.88314286,0.20,0.02054,0
1814.285714,2,1,2,25,0.00,1545.747238,85.87619048,0.06,0.8775,0
14877.14286,1,1,1,48,-0.33,5860.94719,217.1760476,0.04,0.5637853659,0
2177.142857,2,5,2,33,0.00,1521.822857,70.75714286,0.05,0.8696,0
5442.857143,1,3,1,45,-0.83,448.5458571,187.4761905,0.42,0.19446,0
9434.285714,2,2,1,43,-2.00,19.29190476,15.11904762,0.78,0.002653846154,0
8345.714286,1,1,1,40,-2.00,0,0,1.00,0,0
1814.285714,1,2,3,49,0.33,806.6616667,43.24047619,0.05,0.48564,0
8345.714286,2,1,2,23,-2.00,771.9241429,45.4962381,0.06,0.2677391304,0
10160,2,1,1,44,0.00,7116.336143,212.6947619,0.03,0.8415535714,0
18142.85714,1,2,2,67,-1.00,106.1115238,98.50361905,0.93,0.00882,0
1088.571429,1,2,1,38,0.00,1030.411476,60.47619048,0.06,0.9907666667,0
11974.28571,2,2,1,31,0.00,10921.52224,454.1761905,0.04,0.9049818182,0
6531.428571,1,1,1,50,0.00,5867.901952,212.4407619,0.04,1.009022222,0
1088.571429,1,2,2,47,1.17,1069.563762,35.98333333,0.03,0.9924666667,1
7257.142857,1,1,2,36,-0.33,843.612619,530.176619,0.63,0.009005,0
2902.857143,2,3,1,41,-0.17,689.0354762,156.3914286,0.23,0.6557,0
2902.857143,1,2,2,25,0.00,1291.922619,77.40952381,0.06,0.39725,1
3628.571429,2,1,2,27,-1.00,88.53109524,87.03733333,0.98,0.03904,0
10885.71429,1,1,1,54,-2.00,0,0,1.00,0,0
8708.571429,2,1,1,58,-0.83,45.70185714,88.03519048,1.93,0,1
1814.285714,2,2,1,49,-1.00,214.2187619,316.0788095,1.48,0.2503,1
1814.285714,2,3,1,50,0.33,1086.696667,66.28190476,0.06,0.7083,0
3628.571429,1,2,1,42,1.00,650.8205714,35.74747619,0.05,0.17565,0
3991.428571,1,3,2,40,0.00,2993.970571,104.8959524,0.04,0.7724090909,0
6531.428571,2,2,1,40,0.00,739.6298571,93.79252381,0.13,0.1323333333,0
5080,2,2,2,26,0.00,3603.510095,169.6780476,0.05,1.006292857,0
2902.857143,1,2,2,28,-0.17,1793.494,310.2428571,0.17,0.9712625,0
3265.714286,2,1,2,26,-1.00,320.6508095,243.2594286,0.76,0.1890888889,0
3265.714286,1,3,1,45,-0.33,531.9667143,99.48938095,0.19,0.4186777778,1
8708.571429,2,2,2,41,0.00,6789.117619,256.9935714,0.04,0.7874291667,0
5442.857143,1,1,1,41,-1.00,40.1017619,43.73033333,1.09,-0.001333333333,0
8708.571429,2,1,2,33,-0.17,5813.267762,260.047619,0.04,0.6377583333,0
2902.857143,1,3,2,34,0.00,2229.091905,115.5095238,0.05,0.982025,0
3991.428571,2,2,1,42,1.67,1030.949714,30.23809524,0.03,0.2580272727,0
4354.285714,2,2,2,39,0.33,890.778,53.82380952,0.06,0.1836083333,0
13062.85714,2,2,1,42,-2.00,344.6175238,251.5628095,0.73,0.05051666667,0
5442.857143,1,4,2,30,0.00,3237.810571,175.1511429,0.05,1.168986667,0
2902.857143,1,1,1,53,-0.17,406.9503333,134.2571429,0.33,0.0347875,0
5080,1,2,1,47,1.83,6879.23319,159.0100476,0.02,1.372728571,1
1814.285714,1,2,1,40,0.00,618.9919524,34.8947619,0.06,0.3018,0
725.7142857,2,3,1,36,0.50,449.6828095,19.35238095,0.04,0.8608,0
8708.571429,2,1,1,29,-0.17,4834.430381,1364.179571,0.28,0.08920416667,0
1814.285714,1,1,2,49,0.00,804.1277143,31.90119048,0.04,0.95508,0
13788.57143,1,1,1,57,0.00,12925.55805,1711.198,0.13,0.8401131579,0
1088.571429,1,2,2,49,-1.00,33.99971429,23.96671429,0.70,0.0553,0
1814.285714,2,2,1,31,1.17,902.4559524,36.34619048,0.04,0.47562,0
5805.714286,2,2,1,36,-1.00,97.07033333,85.73104762,0.88,0.01569375,1
1814.285714,1,2,3,53,-0.17,1290.973143,224.6569524,0.17,0.9834,0
2902.857143,2,3,2,31,1.00,1425.835048,87.08571429,0.06,0.43275,0
2540,2,2,2,28,1.17,2538.161524,170.5428571,0.07,1.010514286,1
7257.142857,1,1,2,29,0.00,5808.508286,217.7142857,0.04,0.939445,0
3628.571429,2,3,1,28,1.83,2418.10419,33.46147619,0.01,1.10946,1
6531.428571,1,2,2,38,0.33,465.8541429,13.90952381,0.03,0.1198,1
13062.85714,1,3,1,53,-1.00,2929.99281,2723.170286,0.93,0.1261694444,0
8345.714286,1,1,2,39,-0.50,72.55933333,101.4004286,1.40,0.003626086957,0
6894.285714,2,2,1,48,0.00,6739.509,246.0836667,0.04,1.108484211,0
9434.285714,1,1,2,32,0.00,4447.243667,181.404381,0.04,0.4708576923,0
1088.571429,2,2,2,25,0.50,230.7952857,35.07619048,0.15,0.1490333333,0
5442.857143,2,3,2,25,-1.00,8.968619048,21.06385714,2.35,0,0
2902.857143,2,2,2,34,-1.17,30.23809524,44.75238095,1.48,0,0
2902.857143,1,2,1,37,1.33,1539.119048,48.6712381,0.03,1.019525,1
6531.428571,2,3,1,43,-2.00,7.511142857,0,0.00,0.0069,0
12700,2,1,2,33,-2.00,-0.07257142857,5.684761905,-78.33,-0.000005714285714,0
7257.142857,2,3,1,30,-0.50,32.23380952,25.46047619,0.79,0.0056,0
5080,1,2,2,27,0.00,2013.796667,411.2380952,0.20,0.1717857143,0
725.7142857,1,1,2,25,-1.00,44.02061905,26.19828571,0.60,0.1326,1
725.7142857,2,3,3,55,2.00,716.2134762,28.68990476,0.04,0.9279,1
7982.857143,1,1,2,37,0.00,1440.609381,243.6827619,0.17,0.1560863636,0
10522.85714,2,1,2,36,1.50,6140.262524,191.0684762,0.03,0.587662069,1
2902.857143,2,3,1,40,0.00,1157.58081,63.74795238,0.06,0.37095,0
580.5714286,2,2,1,48,0.67,196.6625238,19.05,0.10,0.2860625,0
3628.571429,2,2,1,33,0.00,3126.419476,101.4548571,0.03,0.82308,0
14151.42857,2,2,1,37,0.00,4897.228857,152.7507619,0.03,0.5143897436,0
19957.14286,2,1,2,35,0.00,1591.20719,208.8726667,0.13,0.1521945455,0
2902.857143,2,2,2,31,0.00,2446.564286,93.94371429,0.04,1.016975,0
5442.857143,2,2,1,39,-0.33,1447.642762,1200.785,0.83,0.08243333333,0
725.7142857,2,2,1,27,-1.00,61.84295238,10.80104762,0.17,0.3643,0
725.7142857,2,2,2,21,-1.33,131.142619,10.1902381,0.08,1,0
3628.571429,2,3,2,29,-1.50,130.1689524,128.5663333,0.99,0.02038,0
1088.571429,1,3,2,28,2.17,22.07380952,6.954761905,0.32,0.01,1
2902.857143,2,3,1,47,0.00,1054.317714,57.21047619,0.05,0.419875,0
1088.571429,1,1,2,33,2.00,967.5525238,38.1,0.04,0.9091333333,1
5080,1,3,2,23,-1.00,26.93004762,27.83719048,1.03,0.002785714286,0
7257.142857,1,2,2,32,0.00,5847.81781,246.7428571,0.04,0.902305,0
10522.85714,1,1,2,41,0.00,8827.201524,325.9424762,0.04,0.8794793103,0
1814.285714,1,2,2,23,-0.33,871.1353333,16.40114286,0.02,1.92468,0
9434.285714,2,1,2,28,-1.17,28.33309524,25.3697619,0.90,0,0
2177.142857,1,2,1,24,0.00,659.6803333,52.53566667,0.08,0.4101333333,0
10160,1,1,1,34,0.00,9651.032381,3416.209286,0.35,0.7606,0
3628.571429,2,1,2,36,0.67,253.8427619,35.40880952,0.14,0.10672,0
10522.85714,2,3,1,48,-0.67,5222.312571,700.7134286,0.13,0.9827241379,0
1814.285714,1,3,1,49,0.33,500.1562381,63.5,0.13,0.21288,0
5442.857143,1,1,2,66,1.00,5159.967667,232.2890476,0.05,0.8735133333,0
14151.42857,2,1,1,39,-2.00,3344.067238,977.7669524,0.29,0.1241461538,0
6531.428571,2,2,1,44,0.00,6068.410762,290.2857143,0.05,0.8954777778,0
10522.85714,2,2,1,55,-0.33,26.543,30.90938095,1.16,0,1
6531.428571,1,2,2,34,0.00,790.9983333,57.39190476,0.07,0.1243722222,0
2902.857143,2,1,2,31,-0.50,266.8209524,260.8156667,0.98,0.1800125,0
16328.57143,2,1,1,42,-1.00,534.6155714,183.0251429,0.34,0.1611488889,0
725.7142857,1,2,2,37,0.00,724.8857619,44.75238095,0.06,1.00045,0
2902.857143,1,1,2,25,0.00,561.8540476,20.68890476,0.04,0.3930375,0
3628.571429,2,2,2,36,0.00,3365.445571,151.1904762,0.04,0.87656,0
2540,1,3,1,39,0.00,1773.518714,104.9987619,0.06,0.8380714286,0
11974.28571,1,3,1,49,0.00,7221.740095,248.7748571,0.03,0.6580242424,0
7257.142857,1,1,2,30,-1.50,100.505381,123.0992857,1.22,0.00744,0
1088.571429,1,1,2,36,0.67,1126.417429,57.16209524,0.05,0.9249333333,0
7257.142857,2,3,1,69,1.33,60.47619048,0,0.00,0.0125,1
2902.857143,2,1,2,27,-1.33,54.09595238,28.69595238,0.53,0.06325,0
12337.14286,2,1,2,40,-0.17,620.3526667,223.0543333,0.36,0.2018117647,0
725.7142857,2,2,2,56,0.00,574.2577143,164.1807619,0.29,0.85455,1
4717.142857,2,1,2,29,0.33,3258.559952,154.2142857,0.05,0.9731461538,0
14514.28571,1,1,2,31,0.33,4709.752667,365.3729524,0.08,0.288765,0
7257.142857,2,2,1,29,0.00,1039.095857,54.41042857,0.05,0.171955,0
2902.857143,2,2,1,47,-1.00,60.27661905,17.96142857,0.30,0.059525,0
1814.285714,1,3,1,39,0.00,750.951,32.54828571,0.04,0.53958,0
1088.571429,2,1,2,25,0.00,800.3600476,41.57133333,0.05,0.6594333333,0
2540,2,2,2,22,0.33,1037.269476,91.4702381,0.09,0.4482428571,0
18142.85714,1,1,2,33,-1.00,584.6535714,598.5086667,1.02,0.007866,0
2902.857143,1,1,2,27,-1.17,107.696,68.12038095,0.63,0.0818,0
4354.285714,1,2,1,40,0.00,1956.308,156.3128095,0.08,0.7847166667,0
14151.42857,1,1,1,33,0.00,1082.687095,204.9114762,0.19,0.04562564103,0
1088.571429,1,3,1,52,0.00,722.297381,32.04633333,0.04,0.9629666667,0
2540,2,1,2,30,0.00,1208.024,429.3567619,0.36,0.09641428571,0
5080,1,3,2,39,-0.33,1446.12481,72.9282381,0.05,0.8281428571,0
1088.571429,2,2,1,27,0.00,1072.436381,52.43890476,0.05,1.754533333,0
6894.285714,2,2,2,25,-0.50,76.68380952,111.965619,1.46,0,0
9797.142857,1,1,2,33,0.33,4453.744857,229.8095238,0.05,0.4359444444,0
10522.85714,1,1,2,35,-2.00,3405.269143,88.35571429,0.03,0.6376206897,1
1814.285714,1,2,2,29,-1.00,27.19009524,15.11904762,0.56,0.03944,1
7257.142857,2,1,1,41,0.00,1057.565286,151.208619,0.14,0.153445,0
1088.571429,2,2,2,24,0.67,300.784381,42.93809524,0.14,0.1935666667,0
5442.857143,1,2,1,29,0.00,2482.69881,556.1571905,0.22,0.3108333333,0
1088.571429,2,3,2,48,-1.00,24.892,11.79285714,0.47,0.0982,1
18142.85714,1,1,1,34,-1.17,1463.771762,1435.112095,0.98,0.066696,0
725.7142857,2,1,2,23,0.33,648.5648095,42.20028571,0.07,0.86145,0
1814.285714,1,3,1,29,0.50,894.5214762,88.88790476,0.10,0.44892,0
10160,1,2,2,30,1.67,4022.489143,142.7238095,0.04,0.3948214286,0
2902.857143,1,3,2,24,-0.67,15.09485714,20.12647619,1.33,0,0
7257.142857,1,1,2,27,-0.67,84.18890476,45.90142857,0.55,0,0
1088.571429,2,3,1,60,0.00,845.1426667,27.6557619,0.03,0.9110333333,0
1088.571429,2,2,1,24,0.00,603.6068095,22.27338095,0.04,0.7426666667,0
13788.57143,2,2,1,35,-1.00,68.64047619,65.0542381,0.95,0.007002631579,0
9434.285714,2,2,2,26,-0.33,3048.628952,451.8901905,0.15,0.6321192308,0
1814.285714,1,2,2,22,0.50,1548.934333,41.12380952,0.03,1.00086,0
3265.714286,1,3,1,53,0.00,2316.546524,94.869,0.04,1.110055556,0
725.7142857,1,2,1,40,0.83,604.9433333,29.14952381,0.05,0.79595,0
362.8571429,1,2,2,27,0.00,183.3456667,80.16119048,0.44,-0.2,0
14514.28571,2,2,1,44,-0.83,32.31242857,33.83038095,1.05,0,0
10885.71429,2,1,2,32,-1.50,76.24838095,64.32247619,0.84,0.006936666667,0
5442.857143,2,5,1,25,-0.83,222.5160952,224.8988571,1.01,0.007146666667,0
1814.285714,2,2,2,33,0.00,1464.297905,51.90066667,0.04,1.02888,0
3628.571429,2,2,2,25,0.67,3138.690095,93.29661905,0.03,1.01827,1
5442.857143,2,2,1,38,-1.83,0.9071428571,5.805714286,6.40,0,1
3991.428571,1,2,2,34,0.00,3130.646762,106.5650952,0.03,1.014327273,0
3628.571429,2,2,2,28,0.00,2698.925381,372.1946667,0.14,1.0675,0
1814.285714,1,2,1,33,0.00,577.4327143,130.0238095,0.23,0.4292,1
2902.857143,1,1,2,29,-0.83,50.61857143,27.40780952,0.54,0.07785,0
7620,2,1,2,25,-0.50,3600.649571,1110.119095,0.31,0.02179047619,0
5080,2,3,1,60,0.00,4970.737667,179.4328571,0.04,0.9837857143,1
8708.571429,2,1,1,43,-1.33,73.06733333,19.47333333,0.27,0.036925,0
3991.428571,2,2,2,36,0.00,1433.576,184.2588571,0.13,0.4374545455,0
3628.571429,2,3,2,48,-2.00,35.54790476,20.90057143,0.59,0.02422,0
1814.285714,1,2,1,24,0.00,686.356381,46.56666667,0.07,0.35922,0
3265.714286,2,2,1,35,0.00,2518.966381,90.93804762,0.04,0.9129333333,0
